lat,lon,genus,species,dbh,year_min,year_max,crown,height,common,location,ref,maintenance,maturity,planted,updated,health,structure,description,family,"ule_min, ule_max",address
-37.79566593,144.9865209,Photinia,P. glabra,32,,,,7,Japanese Photinia,,12051,,Mature,,15/11/2016,,,,,"11, 20","15 MATER STREET, COLLINGWOOD 3066"
-37.79496532,144.9866461,Photinia,P. glabra,27,,,,6,Japanese Photinia,,12064,,Mature,,15/11/2016,,,,,"6, 10","16 BLANCHE STREET, COLLINGWOOD 3066"
-37.8054642,144.9852943,Photinia,P. glabra,13,,,,9,Japanese Photinia,,13052,,Mature,,17/11/2016,,,,,"6, 10","91 CAMBRIDGE STREET, COLLINGWOOD 3066"
-37.80612722,144.9853538,Photinia,P. glabra,43,,,,8,Japanese Photinia,,13054,,Mature,,17/11/2016,,,,,"6, 10","72 CAMBRIDGE STREET, COLLINGWOOD 3066"
-37.80137596,144.9968297,Photinia,P. glabra,16,,,,5,Japanese Photinia,,13930,,Mature,,14/11/2016,,,,,20,"102 STUDLEY STREET, ABBOTSFORD 3067"
-37.80140278,144.996829,Photinia,P. glabra,14,,,,4,Japanese Photinia,,13931,,Mature,,14/11/2016,,,,,20,"102 STUDLEY STREET, ABBOTSFORD 3067"
-37.80142809,144.9968216,Photinia,P. glabra,16,,,,5,Japanese Photinia,,13932,,Mature,,14/11/2016,,,,,20,"102 STUDLEY STREET, ABBOTSFORD 3067"
-37.81210003,144.9935947,Photinia,P. glabra,50,,,,8,Japanese Photinia,,15467,,Mature,,18/11/2016,,,,,"11, 20","39 SHELLEY STREET, RICHMOND 3121"
-37.81627041,144.9948448,Photinia,P. glabra,35,,,,6,Japanese Photinia,,15684,,Mature,,21/11/2016,,,,,"11, 20","138 LENNOX STREET, RICHMOND 3121"
-37.81661339,144.9947859,Photinia,P. glabra,35,,,,6,Japanese Photinia,,15688,,Mature,,21/11/2016,,,,,"11, 20","89 ERIN STREET, RICHMOND 3121"
-37.82477243,144.9958165,Photinia,P. glabra,9,,,,2,Japanese Photinia,,16908,,Young,,14/11/2016,,,,,"11, 20","33 CLIFTON STREET, RICHMOND 3121"
-37.82496254,144.9957802,Photinia,P. glabra,15,,,,3,Japanese Photinia,,16910,,Semi-mature,,14/11/2016,,,,,"6, 10","37 CLIFTON STREET, RICHMOND 3121"
-37.8196505,144.9968183,Photinia,P. glabra,30,,,,6,Japanese Photinia,,17187,,Mature,,14/11/2016,,,,,"1, 5","14 WALTHAM STREET, RICHMOND 3121"
-37.8195371,144.9968409,Photinia,P. glabra,30,,,,7,Japanese Photinia,,17189,,Mature,,14/11/2016,,,,,20,"12 WALTHAM STREET, RICHMOND 3121"
-37.81937643,144.9968711,Photinia,P. glabra,30,,,,6,Japanese Photinia,,17190,,Mature,,14/11/2016,,,,,"11, 20","8 WALTHAM STREET, RICHMOND 3121"
-37.81928032,144.9968836,Photinia,P. glabra,15,,,,5,Japanese Photinia,,17191,,Mature,,14/11/2016,,,,,20,"8 WALTHAM STREET, RICHMOND 3121"
-37.81899741,144.9969358,Photinia,P. glabra,22,,,,5,Japanese Photinia,,17194,,Mature,,14/11/2016,,,,,"11, 20","4 WALTHAM STREET, RICHMOND 3121"
-37.81881717,144.9969549,Photinia,P. glabra,25,,,,5,Japanese Photinia,,17195,,Mature,,14/11/2016,,,,,"11, 20","2 WALTHAM STREET, RICHMOND 3121"
-37.81963887,144.9982825,Photinia,P. glabra,17,,,,5,Japanese Photinia,,17212,,Mature,,14/11/2016,,,,,20,"29 HODGSON TERRACE, RICHMOND 3121"
-37.81939897,144.996984,Photinia,P. glabra,38,,,,6,Japanese Photinia,,17232,,Mature,,14/11/2016,,,,,"11, 20","17 WALTHAM STREET, RICHMOND 3121"
-37.81946183,144.9969809,Photinia,P. glabra,34,,,,6,Japanese Photinia,,17233,,Mature,,14/11/2016,,,,,"11, 20","19 WALTHAM STREET, RICHMOND 3121"
-37.82478228,145.0155803,Photinia,P. glabra,20,,,,4,Japanese Photinia,,18652,,Mature,,21/11/2016,,,,,20,"4 F R SMITH DRIVE, BURNLEY 3121"
-37.82259586,145.0139408,Photinia,P. glabra,1,,,,1,Japanese Photinia,,18664,,Young,,21/11/2016,,,,,20,"4 F R SMITH DRIVE, BURNLEY 3121"
-37.82831066,145.0109385,Photinia,P. glabra,29,,,,6,Japanese Photinia,,19514,,Mature,,22/09/2016,,,,,"6, 10","76 MADDEN GROVE, BURNLEY 3121"
-37.82918654,145.0068317,Photinia,P. glabra,3,,,,2,Japanese Photinia,,19725,,Young,,3/10/2016,,,,,20,"431 BURNLEY STREET, BURNLEY 3121"
-37.82907671,145.006796,Photinia,P. glabra,1,,,,1,Japanese Photinia,,19733,,Young,,3/10/2016,,,,,20,"431 BURNLEY STREET, BURNLEY 3121"
-37.82908024,145.0068064,Photinia,P. glabra,3,,,,2,Japanese Photinia,,19735,,Young,,3/10/2016,,,,,20,"431 BURNLEY STREET, BURNLEY 3121"
-37.828732,145.0125828,Photinia,P. glabra,11,,,,3,Japanese Photinia,,19922,,Semi-mature,,3/10/2016,,,,,"11, 20","20 LOYOLA GROVE, BURNLEY 3121"
-37.82890683,145.0125534,Photinia,P. glabra,17,,,,4,Japanese Photinia,,19925,,Semi-mature,,3/10/2016,,,,,20,"24 LOYOLA GROVE, BURNLEY 3121"
-37.82927398,145.0124892,Photinia,P. glabra,35,,,,4,Japanese Photinia,,19928,,Mature,,3/10/2016,,,,,"6, 10","34 LOYOLA GROVE, BURNLEY 3121"
-37.83140533,145.0002828,Photinia,P. glabra,20,,,,3,Japanese Photinia,,19999,,Semi-mature,,5/10/2016,,,,,"11, 20","347 MARY STREET, RICHMOND 3121"
-37.83133622,145.0002879,Photinia,P. glabra,20,,,,3,Japanese Photinia,,20001,,Semi-mature,,5/10/2016,,,,,"11, 20","347 MARY STREET, RICHMOND 3121"
-37.83131341,145.0002928,Photinia,P. glabra,15,,,,3,Japanese Photinia,,20002,,Semi-mature,,5/10/2016,,,,,"11, 20","347 MARY STREET, RICHMOND 3121"
-37.83110526,145.0003218,Photinia,P. glabra,20,,,,5,Japanese Photinia,,20008,,Semi-mature,,5/10/2016,,,,,"11, 20","347 MARY STREET, RICHMOND 3121"
-37.83104338,145.0003333,Photinia,P. glabra,25,,,,5,Japanese Photinia,,20010,,Semi-mature,,5/10/2016,,,,,"11, 20","347 MARY STREET, RICHMOND 3121"
-37.83102912,145.0003366,Photinia,P. glabra,25,,,,5,Japanese Photinia,,20011,,Semi-mature,,5/10/2016,,,,,"11, 20","347 MARY STREET, RICHMOND 3121"
-37.83097075,145.0003514,Photinia,P. glabra,15,,,,5,Japanese Photinia,,20014,,Semi-mature,,5/10/2016,,,,,"11, 20","347 MARY STREET, RICHMOND 3121"
-37.83289924,144.998328,Photinia,P. glabra,25,,,,4,Japanese Photinia,,20119,,Mature,,5/10/2016,,,,,"11, 20","179 BRIGHTON STREET, RICHMOND 3121"
-37.8323364,144.9984247,Photinia,P. glabra,28,,,,5,Japanese Photinia,,20125,,Mature,,5/10/2016,,,,,20,"163 BRIGHTON STREET, RICHMOND 3121"
-37.83041891,144.9987662,Photinia,P. glabra,17,,,,3,Japanese Photinia,,20236,,Semi-mature,,17/10/2016,,,,,"11, 20","109 BRIGHTON STREET, RICHMOND 3121"
-37.82813288,144.9901889,Photinia,P. glabra,35,,,,7,Japanese Photinia,,20760,,Mature,,10/11/2016,,,,,"6, 10","33 KELSO STREET, CREMORNE 3121"
-37.82361233,144.9963971,Pittosporum,P. tobira,10,,,,5,Japanese Pittosporum,,17099,,Mature,,14/11/2016,,,,,"11, 20","29 GIPPS STREET, RICHMOND 3121"
-37.78494079,144.9742924,Euonymus,E. japonicus,18,,,,5,Japanese Spindle,,6438,,Mature,,16/09/2016,,,,,"11, 20","481 CANNING STREET, CARLTON NORTH 3054"
-37.78444016,144.9914913,Euonymus,E. japonicus,12,,,,5,Japanese Spindle,,6765,,Mature,,17/09/2016,,,,,20,"20 RUSHALL CRESCENT, FITZROY NORTH 3068"
-37.78413954,144.9913973,Euonymus,E. japonicus,12,,,,5,Japanese Spindle,,6770,,Mature,,17/09/2016,,,,,20,"20 RUSHALL CRESCENT, FITZROY NORTH 3068"
-37.81937131,144.9984735,Brachychiton,B. populneus x acerifolius 'Jerilderie Red',20,,,,4,'Jerilderie Red',,17207,,Semi-mature,,14/11/2016,,,,,20,"30 BERRY STREET, RICHMOND 3121"
-37.82858014,145.0092376,Brachychiton,B. populneus x acerifolius 'Jerilderie Red',3,,,,2,'Jerilderie Red',,19368,,Young,,22/09/2016,,,,,20,"11 PARKVILLE STREET, BURNLEY 3121"
-37.82983939,145.0090283,Brachychiton,B. populneus x acerifolius 'Jerilderie Red',3,,,,2,'Jerilderie Red',,19380,,Young,,20/09/2016,,,,,20,"245 STAWELL STREET, BURNLEY 3121"
